PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked_Q,Embarked_S
217,1,1.0,"Honkanen, Miss. Eliina",female,0.33400351847197784,0,0,STON/O2. 3101283,0.015468569817999833,B96 B98,False,True
218,0,0.5,"Jacobsohn, Mr. Sidney Samuel",male,0.5224930887157577,1,0,243847,0.05270049023167135,B96 B98,False,True
219,1,0.0,"Bazzani, Miss. Albina",female,0.39683337521990447,0,0,11813,0.14891148113361488,D15,False,False
220,0,0.5,"Harris, Mr. Walter",male,0.37170143252073384,0,0,W/C 14208,0.020494635090094415,B96 B98,False,True
221,1,1.0,"Sunderland, Mr. Victor Francis",male,0.19577783362653933,0,0,SOTON/OQ 392089,0.015712553569072387,B96 B98,False,True
222,0,0.5,"Bracken, Mr. James H",male,0.33400351847197784,0,0,220367,0.025374310111545468,B96 B98,False,True
223,0,1.0,"Green, Mr. George Henry",male,0.6355868308620256,0,0,21440,0.015712553569072387,B96 B98,False,True
224,0,1.0,"Nenkoff, Mr. Christo",male,0.3744,0,0,349234,0.015411575213749286,B96 B98,False,True
225,1,0.0,"Hoyt, Mr. Frederick Maxfield",male,0.4722292033174164,1,0,19943,0.17566830077223786,C93,False,True
226,0,1.0,"Berglund, Mr. Karl Ivar Sven",male,0.2711736617240512,0,0,PP 4348,0.018249984580226933,B96 B98,False,True
227,1,0.5,"Mellors, Mr. William John",male,0.2334757476752953,0,0,SW/PP 751,0.020494635090094415,B96 B98,False,True
228,0,1.0,"Lovell, Mr. John Hall (""Henry"")",male,0.2523247046996733,0,0,A/5 21173,0.014151057562208049,B96 B98,False,True
229,0,0.5,"Fahlstrom, Mr. Arne Jonas",male,0.22090977632571,0,0,236171,0.025374310111545468,B96 B98,False,True
230,0,1.0,"Lefebre, Miss. Mathilde",female,0.3744,3,1,4133,0.049707687947515,B96 B98,False,True
231,1,0.0,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",female,0.4345312892686604,1,0,36973,0.16293234896625058,C83,False,True
232,0,1.0,"Larsson, Mr. Bengt Edvin",male,0.35913546117114853,0,0,347067,0.015175789316712771,B96 B98,False,True
233,0,0.5,"Sjostedt, Mr. Ernst Adolf",male,0.7361146016587082,0,0,237442,0.026350245115835676,B96 B98,False,True
234,1,1.0,"Asplund, Miss. Lillian Gertrud",female,0.05755214878110078,4,2,347077,0.06126431989431795,B96 B98,False,True
235,0,0.5,"Leyson, Mr. Robert William Norman",male,0.2963056044232219,0,0,C.A. 29566,0.020494635090094415,B96 B98,False,True
236,0,1.0,"Harknett, Miss. Alice Phoebe",female,0.3744,0,0,W./C. 6609,0.014736618564782174,B96 B98,False,True
237,0,0.5,"Hold, Mr. Stephen",male,0.5476250314149284,1,0,26707,0.050748620223090936,B96 B98,False,True
238,1,0.5,"Collyer, Miss. Marjorie ""Lottie""",female,0.09525006282985675,0,2,C.A. 31921,0.05123658772523604,B96 B98,False,True
239,0,0.5,"Pengelly, Mr. Frederick William",male,0.2334757476752953,0,0,28665,0.020494635090094415,B96 B98,False,True
240,0,0.5,"Hunt, Mr. George Henry",male,0.4093993465694898,0,0,SCO/W 1585,0.023959204355324663,B96 B98,False,True
241,0,1.0,"Zabour, Miss. Thamine",female,0.3744,1,0,2665,0.028212719478023115,B96 B98,False,False
242,1,1.0,"Murphy, Miss. Katherine ""Kate""",female,0.3744,1,0,367230,0.030253985132996517,B96 B98,True,False
243,0,0.5,"Coleridge, Mr. Reginald Charles",male,0.35913546117114853,0,0,W./C. 14263,0.020494635090094415,B96 B98,False,True
244,0,1.0,"Maenpaa, Mr. Matti Alexanteri",male,0.2711736617240512,0,0,STON/O 2. 3101275,0.013907073811135496,B96 B98,False,True
245,0,1.0,"Attalah, Mr. Sleiman",male,0.37170143252073384,0,0,2694,0.014102260811993537,B96 B98,False,False
246,0,0.0,"Minahan, Dr. William Edward",male,0.5476250314149284,2,0,19928,0.17566830077223786,C78,True,False
247,0,1.0,"Lindahl, Miss. Agda Thorilda Viktoria",female,0.3088715757728072,0,0,347071,0.015175789316712771,B96 B98,False,True
248,1,0.5,"Hamalainen, Mrs. William (Anna)",female,0.2963056044232219,0,2,250649,0.028302115124416098,B96 B98,False,True
249,1,0.0,"Beckwith, Mr. Richard Leonard",male,0.4596632319678311,1,1,11751,0.10257896680493714,D35,False,True
250,0,0.5,"Carter, Rev. Ernest Courtenay",male,0.6732847449107816,1,0,244252,0.050748620223090936,B96 B98,False,True
251,0,1.0,"Reed, Mr. James George",male,0.3744,0,0,362316,0.014151057562208049,B96 B98,False,True
252,0,1.0,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,0.35913546117114853,1,1,347054,0.02042143996477265,G6,False,True
253,0,0.0,"Stead, Mr. William Thomas",male,0.7738125157074642,0,0,113514,0.051822148727810165,C87,False,True
254,0,1.0,"Lobb, Mr. William Arthur",male,0.37170143252073384,1,0,A/5. 3336,0.031425107138144774,B96 B98,False,True
255,0,1.0,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,0.5099271173661725,0,2,370129,0.039452172548431745,B96 B98,False,True
256,1,1.0,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,0.35913546117114853,0,2,2650,0.029757819776815374,B96 B98,False,False
257,1,0.0,"Thorne, Mrs. Gertrude Maybelle",female,0.3744,0,0,PC 17585,0.15458810467956932,B96 B98,False,False
258,1,0.0,"Cherry, Miss. Gladys",female,0.37170143252073384,0,0,110152,0.16883675574220638,B77,False,True
259,1,0.0,"Ward, Miss. Anna",female,0.4345312892686604,0,0,PC 17755,1.0,B96 B98,False,False
260,1,0.5,"Parrish, Mrs. (Lutie Davis)",female,0.6230208595124404,0,1,230433,0.050748620223090936,B96 B98,False,True
261,0,1.0,"Smith, Mr. Thomas",male,0.3744,0,0,384461,0.015126992566498259,B96 B98,True,False
262,1,1.0,"Asplund, Master. Edvin Rojj Felix",male,0.032420206081930136,4,2,347077,0.06126431989431795,B96 B98,False,True
263,0,0.0,"Taussig, Mr. Emil",male,0.648152802211611,1,1,110413,0.1554664461834305,E67,False,True
264,0,0.0,"Harrison, Mr. William",male,0.49736114601658704,0,0,112059,0.0,B94,False,True
265,0,1.0,"Henry, Miss. Delia",female,0.3744,0,0,382649,0.015126992566498259,B96 B98,True,False
266,0,0.5,"Reeves, Mr. David",male,0.4470972606182458,0,0,C.A. 17248,0.020494635090094415,B96 B98,False,True
267,0,1.0,"Panula, Mr. Ernesti Arvid",male,0.19577783362653933,4,1,3101295,0.07746484096553544,B96 B98,False,True
268,1,1.0,"Persson, Mr. Ernst Ulrik",male,0.3088715757728072,1,0,347083,0.015175789316712771,B96 B98,False,True
269,1,0.0,"Graham, Mrs. William Thompson (Edith Junkins)",female,0.723548630309123,0,1,PC 17582,0.2995388511917728,C125,False,True
270,1,0.0,"Bissette, Miss. Amelia",female,0.4345312892686604,0,0,PC 17760,0.2647385704347907,C99,False,True
271,0,0.0,"Cairns, Mr. Alexander",male,0.3744,0,0,113798,0.060507970265993034,B96 B98,False,True
272,1,1.0,"Tornquist, Mr. William Henry",male,0.3088715757728072,0,0,LINE,0.0,B96 B98,False,True
273,1,0.5,"Mellinger, Mrs. (Elizabeth Anne Maidment)",female,0.5099271173661725,0,1,250644,0.038061465167318204,B96 B98,False,True
274,0,0.0,"Natsch, Mr. Charles H",male,0.4596632319678311,0,1,PC 17596,0.057970539254838485,C118,False,False
275,1,1.0,"Healy, Miss. Hanora ""Nora""",female,0.3744,0,0,370375,0.015126992566498259,B96 B98,True,False
276,1,0.0,"Andrews, Miss. Kornelia Theodosia",female,0.7863784870570495,1,0,13502,0.15216446768991498,D7,False,True
277,0,1.0,"Lindblom, Miss. Augusta Charlotta",female,0.5601910027645137,0,0,347073,0.015126992566498259,B96 B98,False,True
278,0,0.5,"Parkes, Mr. Francis ""Frank""",male,0.3744,0,0,239853,0.0,B96 B98,False,True
279,0,1.0,"Rice, Master. Eric",male,0.08268409148027142,4,1,382652,0.05684821399990475,B96 B98,True,False
280,1,1.0,"Abbott, Mrs. Stanton (Rosa Hunt)",female,0.4345312892686604,1,1,C.A. 2673,0.03952536767375352,B96 B98,False,True
281,0,1.0,"Duane, Mr. Frank",male,0.8115104297562202,0,0,336439,0.015126992566498259,B96 B98,True,False
282,0,1.0,"Olsson, Mr. Nils Johan Goransson",male,0.34656948982156316,0,0,347464,0.015330377421392339,B96 B98,False,True
283,0,1.0,"de Pelsmaeker, Mr. Alfons",male,0.19577783362653933,0,0,345778,0.018542765081513996,B96 B98,False,True
284,1,1.0,"Dorking, Mr. Edward Arthur",male,0.2334757476752953,0,0,A/5. 10482,0.015712553569072387,B96 B98,False,True
285,0,0.0,"Smith, Mr. Richard William",male,0.3744,0,0,113056,0.050748620223090936,A19,False,True
286,0,1.0,"Stankovic, Mr. Ivan",male,0.4093993465694898,0,0,349239,0.016908073949327893,B96 B98,False,False
287,1,1.0,"de Mulder, Mr. Theodore",male,0.37170143252073384,0,0,345774,0.018542765081513996,B96 B98,False,True
288,0,1.0,"Naidenoff, Mr. Penko",male,0.2711736617240512,0,0,349206,0.015411575213749286,B96 B98,False,True
289,1,0.5,"Hosono, Mr. Masabumi",male,0.5224930887157577,0,0,237798,0.025374310111545468,B96 B98,False,True
290,1,1.0,"Connolly, Miss. Kate",female,0.2711736617240512,0,0,370373,0.015126992566498259,B96 B98,True,False
291,1,0.0,"Barber, Miss. Ellen ""Nellie""",female,0.32143754712239253,0,0,19877,0.15390495017656614,B96 B98,False,True
292,1,0.0,"Bishop, Mrs. Dickinson H (Helen Walton)",female,0.2334757476752953,1,0,11967,0.17777475888549785,B49,False,False
293,0,0.5,"Levy, Mr. Rene Jacques",male,0.4470972606182458,0,0,SC/Paris 2163,0.025130326360472913,D,False,False
294,0,1.0,"Haas, Miss. Aloisia",female,0.2963056044232219,0,0,349236,0.01727404957593672,B96 B98,False,True
295,0,1.0,"Mineff, Mr. Ivan",male,0.2963056044232219,0,0,349233,0.015411575213749286,B96 B98,False,True
296,0,0.0,"Lewy, Mr. Ervin G",male,0.3744,0,0,PC 17612,0.05410739813385612,B96 B98,False,False
297,0,1.0,"Hanna, Mr. Mansour",male,0.2900226187484292,0,0,2693,0.014110458666029575,B96 B98,False,False
298,0,0.0,"Allison, Miss. Helen Loraine",female,0.01985423473234481,1,2,113781,0.29580589980036276,C22 C26,False,True
299,1,0.0,"Saalfeld, Mr. Adolphe",male,0.3744,0,0,19988,0.05953203526170282,C106,False,True
300,1,0.0,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,0.6230208595124404,0,1,PC 17558,0.4831284260198326,B58 B60,False,False
301,1,1.0,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,0.3744,0,0,9234,0.015126992566498259,B96 B98,True,False
302,1,1.0,"McCoy, Mr. Bernard",male,0.3744,2,0,367226,0.04538097769949478,B96 B98,True,False
303,0,1.0,"Johnson, Mr. William Cahoone Jr",male,0.2334757476752953,0,0,LINE,0.0,B96 B98,False,True
304,1,0.5,"Keane, Miss. Nora A",female,0.3744,0,0,226593,0.024105594605968193,E101,True,False
305,0,1.0,"Williams, Mr. Howard Hugh ""Harry""",male,0.3744,0,0,A/5 2466,0.015712553569072387,B96 B98,False,True
306,1,0.0,"Allison, Master. Hudson Trevor",male,0.006282985674792663,1,2,113781,0.29580589980036276,C22 C26,False,True
307,1,0.0,"Fleming, Miss. Margaret",female,0.3744,0,0,17421,0.21642978772242535,B96 B98,False,False
308,1,0.0,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,0.20834380497612465,1,0,PC 17758,0.2125586439344078,C65,False,False
309,0,0.5,"Abelson, Mr. Samuel",male,0.37170143252073384,1,0,P/PP 3381,0.04684488020593009,B96 B98,False,False
310,1,0.0,"Francatelli, Miss. Laura Mabel",female,0.37170143252073384,0,0,PC 17485,0.11111839809247648,E36,False,False
311,1,0.0,"Hays, Miss. Margaret Bechstein",female,0.2963056044232219,0,0,11767,0.16231419173453318,C54,False,False
312,1,0.0,"Ryerson, Miss. Emily Borie",female,0.22090977632571,2,2,PC 17608,0.5121218935012878,B57 B59 B63 B66,False,False
313,0,0.5,"Lahtinen, Mrs. William (Anna Sylfven)",female,0.32143754712239253,1,1,250651,0.050748620223090936,B96 B98,False,True
314,0,1.0,"Hendekovic, Mr. Ignjac",male,0.34656948982156316,0,0,349243,0.015411575213749286,B96 B98,False,True
315,0,0.5,"Hart, Mr. Benjamin",male,0.5350590600653431,1,1,F.C.C. 13529,0.05123658772523604,B96 B98,False,True
316,1,1.0,"Nilsson, Miss. Helmina Josefina",female,0.32143754712239253,0,0,347470,0.015330377421392339,B96 B98,False,True
317,1,0.5,"Kantor, Mrs. Sinai (Miriam Sternin)",female,0.2963056044232219,1,0,244367,0.050748620223090936,B96 B98,False,True
318,0,0.5,"Moraweck, Dr. Ernest",male,0.6732847449107816,0,0,29011,0.027326180120125887,B96 B98,False,True
319,1,0.0,"Wick, Miss. Mary Natalie",female,0.38426740387031916,0,2,36928,0.32179836714362564,C7,False,True
320,1,0.0,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,0.49736114601658704,1,1,16966,0.2625265161540666,E34,False,False
321,0,1.0,"Dennis, Mr. Samuel",male,0.2711736617240512,0,0,A/5 21172,0.014151057562208049,B96 B98,False,True
322,0,1.0,"Danoff, Mr. Yoto",male,0.33400351847197784,0,0,349219,0.015411575213749286,B96 B98,False,True
323,1,0.5,"Slayter, Miss. Hilda Mary",female,0.37170143252073384,0,0,234818,0.024105594605968193,B96 B98,True,False
324,1,0.5,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,0.2711736617240512,1,1,248738,0.056604230248832196,B96 B98,False,True
325,0,1.0,"Sage, Mr. George John Jr",male,0.3744,8,2,CA. 2343,0.13575255909676825,B96 B98,False,True
326,1,0.0,"Young, Miss. Marie Grice",female,0.4470972606182458,0,0,PC 17760,0.2647385704347907,C32,False,False
327,0,1.0,"Nysveen, Mr. Johan Hansen",male,0.7612465443578789,0,0,345364,0.012174789178520372,B96 B98,False,True
328,1,0.5,"Ball, Mrs. (Ada E Hall)",female,0.4470972606182458,0,0,28551,0.025374310111545468,D,False,True
329,1,1.0,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,0.38426740387031916,1,1,363291,0.04006213192611313,B96 B98,False,True
330,1,0.0,"Hippach, Miss. Jean Gertrude",female,0.19577783362653933,0,1,111361,0.11316786160148591,B18,False,False
331,1,1.0,"McCoy, Miss. Agnes",female,0.3744,2,0,367226,0.04538097769949478,B96 B98,True,False
332,0,0.0,"Partner, Mr. Austen",male,0.5664739884393064,0,0,113043,0.055628295244541985,C124,False,True
333,0,0.0,"Graham, Mr. George Edward",male,0.4722292033174164,0,1,PC 17582,0.2995388511917728,C91,False,True
334,0,1.0,"Vander Planke, Mr. Leo Edmondus",male,0.19577783362653933,2,0,345764,0.03513366015444757,B96 B98,False,True
335,1,0.0,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,0.3744,1,0,PC 17611,0.2608674266467732,B96 B98,False,True
336,0,1.0,"Denkoff, Mr. Mitto",male,0.3744,0,0,349225,0.015411575213749286,B96 B98,False,True
337,0,0.0,"Pears, Mr. Thomas Clinton",male,0.35913546117114853,1,0,113776,0.12999454257145598,C2,False,True
338,1,0.0,"Burns, Miss. Elizabeth Margaret",female,0.5099271173661725,0,0,16966,0.2625265161540666,E40,False,False
339,1,1.0,"Dahl, Mr. Karl Edwart",male,0.5601910027645137,0,0,7598,0.015712553569072387,B96 B98,False,True
340,0,0.0,"Blackwell, Mr. Stephen Weart",male,0.5601910027645137,0,0,113784,0.06929138530460494,T,False,True
341,1,0.5,"Navratil, Master. Edmond Roger",male,0.01985423473234481,1,1,230080,0.050748620223090936,F2,False,True
342,1,0.0,"Fortune, Miss. Alice Elizabeth",female,0.2963056044232219,3,2,19950,0.5133418122566507,C23 C25 C27,False,True
343,0,0.5,"Collander, Mr. Erik Gustaf",male,0.34656948982156316,0,0,248740,0.025374310111545468,B96 B98,False,True
344,0,0.5,"Sedgwick, Mr. Charles Frederick Waddington",male,0.3088715757728072,0,0,244361,0.025374310111545468,B96 B98,False,True
345,0,0.5,"Fox, Mr. Stanley Hubert",male,0.4470972606182458,0,0,229236,0.025374310111545468,B96 B98,False,True
346,1,0.5,"Brown, Miss. Amelia ""Mildred""",female,0.2963056044232219,0,0,248733,0.025374310111545468,F33,False,True
347,1,0.5,"Smith, Miss. Marion Elsie",female,0.49736114601658704,0,0,31418,0.025374310111545468,B96 B98,False,True
348,1,1.0,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,0.3744,1,0,386525,0.031425107138144774,B96 B98,False,True
349,1,1.0,"Coutts, Master. William Loch ""William""",male,0.032420206081930136,1,1,C.A. 37671,0.031034733136428686,B96 B98,False,True
350,0,1.0,"Dimic, Mr. Jovan",male,0.5224930887157577,0,0,315088,0.016908073949327893,B96 B98,False,True
351,0,1.0,"Odahl, Mr. Nils Martin",male,0.2837396330736366,0,0,7267,0.01800600082915438,B96 B98,False,True
352,0,0.0,"Williams-Lambert, Mr. Fletcher Fellows",male,0.3744,0,0,113510,0.06831545030031472,C128,False,True
353,0,1.0,"Elias, Mr. Tannous",male,0.18321186227695402,1,1,2695,0.014110458666029575,B96 B98,False,False
354,0,1.0,"Arnold-Franchi, Mr. Josef",male,0.3088715757728072,1,0,349237,0.034743286152731485,B96 B98,False,True
355,0,1.0,"Yousif, Mr. Wazli",male,0.3744,0,0,2647,0.014102260811993537,B96 B98,False,False
356,0,1.0,"Vanden Steen, Mr. Leo Peter",male,0.34656948982156316,0,0,345783,0.018542765081513996,B96 B98,False,True
357,1,0.0,"Bowerman, Miss. Elsie Edith",female,0.2711736617240512,0,1,113505,0.10735285047192313,E33,False,True
358,0,0.5,"Funk, Miss. Annie Clemmer",female,0.4722292033174164,0,0,237671,0.025374310111545468,B96 B98,False,True
359,1,1.0,"McGovern, Miss. Mary",female,0.3744,0,0,330931,0.01537917417160685,B96 B98,True,False
360,1,1.0,"Mockler, Miss. Helen Mary ""Ellie""",female,0.3744,0,0,330980,0.01537917417160685,B96 B98,True,False
361,0,1.0,"Skoog, Mr. Wilhelm",male,0.49736114601658704,1,4,347088,0.05445717323939373,B96 B98,False,True
362,0,0.5,"del Carlo, Mr. Sebastiano",male,0.35913546117114853,1,0,SC/PARIS 2167,0.05410739813385612,B96 B98,False,False
363,0,1.0,"Barbara, Mrs. (Catherine David)",female,0.5601910027645137,0,1,2691,0.028212719478023115,B96 B98,False,False
364,0,1.0,"Asim, Mr. Adola",male,0.4345312892686604,0,0,SOTON/O.Q. 3101310,0.013760683560491965,B96 B98,False,True
365,0,1.0,"O'Brien, Mr. Thomas",male,0.3744,1,0,370365,0.030253985132996517,B96 B98,True,False
366,0,1.0,"Adahl, Mr. Mauritz Nils Martin",male,0.37170143252073384,0,0,C 7076,0.014151057562208049,B96 B98,False,True
367,1,0.0,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,0.7486805730082936,1,0,110813,0.14687821814567664,D37,False,False
368,1,1.0,"Moussa, Mrs. (Mantoura Boulos)",female,0.3744,0,0,2626,0.014110458666029575,B96 B98,False,False
369,1,1.0,"Jermyn, Miss. Annie",female,0.3744,0,0,14313,0.015126992566498259,B96 B98,True,False
370,1,0.0,"Aubart, Mme. Leontine Pauline",female,0.2963056044232219,0,0,PC 17477,0.13526459159462315,B35,False,False
371,1,0.0,"Harder, Mr. George Achilles",male,0.3088715757728072,1,0,11765,0.1082149914547131,E50,False,False
372,0,1.0,"Wiklund, Mr. Jakob Alfred",male,0.22090977632571,1,0,3101267,0.012678957201736696,B96 B98,False,True
373,0,1.0,"Beavan, Mr. William Thomas",male,0.2334757476752953,0,0,323951,0.015712553569072387,B96 B98,False,True
374,0,0.0,"Ringhini, Mr. Sante",male,0.2711736617240512,0,0,PC 17760,0.2647385704347907,B96 B98,False,False
375,0,1.0,"Palsson, Miss. Stina Viola",female,0.032420206081930136,3,1,349909,0.04113566043083236,B96 B98,False,True
376,1,0.0,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,0.3744,1,0,PC 17604,0.16038672010106003,B96 B98,False,False
377,1,1.0,"Landergren, Miss. Aurora Adelia",female,0.2711736617240512,0,0,C 7077,0.014151057562208049,B96 B98,False,True
378,0,0.0,"Widener, Mr. Harry Elkins",male,0.33400351847197784,0,2,113503,0.41282050681475896,C82,False,False
379,0,1.0,"Betros, Mr. Tannous",male,0.24604171902488062,0,0,2648,0.007831878409428937,B96 B98,False,False
380,0,1.0,"Gustafsson, Mr. Karl Gideon",male,0.2334757476752953,0,0,347069,0.015175789316712771,B96 B98,False,True
381,1,0.0,"Bidois, Miss. Rosalie",female,0.5224930887157577,0,0,PC 17757,0.4440992237022602,B96 B98,False,False
382,1,1.0,"Nakid, Miss. Maria (""Mary"")",female,0.007288263382759488,0,2,2653,0.030725752114070404,B96 B98,False,False
383,0,1.0,"Tikkanen, Mr. Juho",male,0.39683337521990447,0,0,STON/O 2. 3101293,0.015468569817999833,B96 B98,False,True
384,1,0.0,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",female,0.4345312892686604,1,0,113789,0.10149724044618187,B96 B98,False,True
385,0,1.0,"Plotcharsky, Mr. Vasil",male,0.3744,0,0,349227,0.015411575213749286,B96 B98,False,True
386,0,0.5,"Davies, Mr. Charles Henry",male,0.22090977632571,0,0,S.O.C. 14879,0.1434624456306609,B96 B98,False,True
387,0,1.0,"Goodwin, Master. Sidney Leonard",male,0.007288263382759488,5,2,CA 2144,0.09154270340242172,B96 B98,False,True
388,1,0.5,"Buss, Miss. Kate",female,0.4470972606182458,0,0,27849,0.025374310111545468,B96 B98,False,True
389,0,1.0,"Sadlier, Mr. Matthew",male,0.3744,0,0,367655,0.015086393670319786,B96 B98,True,False
390,1,0.5,"Lehmann, Miss. Bertha",female,0.20834380497612465,0,0,SC 1748,0.023422440102965045,B96 B98,False,False
391,1,0.0,"Carter, Mr. William Ernest",male,0.4470972606182458,1,2,113760,0.23422440102965048,B96 B98,False,True
392,1,1.0,"Jansson, Mr. Carl Olof",male,0.2586076903744659,0,0,350034,0.015216388212891242,B96 B98,False,True
393,0,1.0,"Gustafsson, Mr. Johan Birger",male,0.34656948982156316,2,0,3101277,0.015468569817999833,B96 B98,False,True
394,1,0.0,"Newell, Miss. Marjorie",female,0.2837396330736366,1,0,35273,0.22109807522194713,D36,False,False
395,1,1.0,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,0.2963056044232219,0,2,PP 9549,0.03259622914329302,G6,False,True
396,0,1.0,"Johansson, Mr. Erik",male,0.2711736617240512,0,0,350052,0.015216388212891242,B96 B98,False,True
397,0,1.0,"Olsson, Miss. Elina",female,0.38426740387031916,0,0,350407,0.015330377421392339,B96 B98,False,True
398,0,0.5,"McKane, Mr. Peter David",male,0.5727569741140991,0,0,28403,0.050748620223090936,B96 B98,False,True
399,0,0.5,"Pain, Dr. Alfred",male,0.2837396330736366,0,0,244278,0.020494635090094415,B96 B98,False,True
400,1,0.5,"Trout, Mrs. William H (Jessie L)",female,0.34656948982156316,0,0,240929,0.02469115560854232,B96 B98,False,True
401,1,1.0,"Niskanen, Mr. Juha",male,0.4847951746670017,0,0,STON/O 2. 3101289,0.015468569817999833,B96 B98,False,True
402,0,1.0,"Adams, Mr. John",male,0.32143754712239253,0,0,341826,0.015712553569072387,B96 B98,False,True
403,0,1.0,"Jussila, Miss. Mari Aina",female,0.2586076903744659,1,0,4137,0.019177122834302632,B96 B98,False,True
404,0,1.0,"Hakkarainen, Mr. Pekka Pietari",male,0.34656948982156316,1,0,STON/O2. 3101279,0.030937139635999665,B96 B98,False,True
405,0,1.0,"Oreskovic, Miss. Marija",female,0.24604171902488062,0,0,315096,0.016908073949327893,B96 B98,False,True
406,0,0.5,"Gale, Mr. Shadrach",male,0.4219653179190751,1,0,28664,0.04098927018018883,B96 B98,False,True
407,0,1.0,"Widegren, Mr. Carl/Charles Peter",male,0.6355868308620256,0,0,347064,0.015126992566498259,B96 B98,False,True
408,1,0.5,"Richards, Master. William Rowe",male,0.032420206081930136,1,1,29106,0.03659756266088288,B96 B98,False,True
409,0,1.0,"Birkeland, Mr. Hans Martin Monsen",male,0.2586076903744659,0,0,312992,0.015175789316712771,B96 B98,False,True
410,0,1.0,"Lefebre, Miss. Ida",female,0.3744,3,1,4133,0.049707687947515,B96 B98,False,True
411,0,1.0,"Sdycoff, Mr. Todor",male,0.3744,0,0,349222,0.015411575213749286,B96 B98,False,True
412,0,1.0,"Hart, Mr. Henry",male,0.3744,0,0,394140,0.013386510079847098,B96 B98,True,False
413,1,0.0,"Minahan, Miss. Daisy E",female,0.4093993465694898,1,0,19928,0.17566830077223786,C78,True,False
414,0,0.5,"Cunningham, Mr. Alfred Fleming",male,0.3744,0,0,239853,0.0,B96 B98,False,True
415,1,1.0,"Sundman, Mr. Johan Julian",male,0.5476250314149284,0,0,STON/O 2. 3101269,0.015468569817999833,B96 B98,False,True
416,0,1.0,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,0.3744,0,0,343095,0.015712553569072387,B96 B98,False,True
417,1,0.5,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,0.4219653179190751,1,1,28220,0.06343577527886367,B96 B98,False,True
418,1,0.5,"Silven, Miss. Lyyli Karoliina",female,0.22090977632571,0,2,250652,0.025374310111545468,B96 B98,False,True
419,0,0.5,"Matthews, Mr. William John",male,0.37170143252073384,0,0,28228,0.025374310111545468,B96 B98,False,True
420,0,1.0,"Van Impe, Miss. Catharina",female,0.12038200552902739,0,2,345773,0.04713766070721715,B96 B98,False,True
421,0,1.0,"Gheorgheff, Mr. Stanio",male,0.3744,0,0,349254,0.015411575213749286,B96 B98,False,False
422,0,1.0,"Charters, Mr. David",male,0.2586076903744659,0,0,A/5. 13032,0.015094396337354966,B96 B98,True,False
423,0,1.0,"Zimmerman, Mr. Leo",male,0.35913546117114853,0,0,315082,0.015370976317570811,B96 B98,False,True
424,0,1.0,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,0.34656948982156316,1,1,347080,0.028106928123558056,B96 B98,False,True
425,0,1.0,"Rosblom, Mr. Viktor Richard",male,0.22090977632571,1,1,370129,0.039452172548431745,B96 B98,False,True
426,0,1.0,"Wiseman, Mr. Phillippe",male,0.3744,0,0,A/4. 34244,0.014151057562208049,B96 B98,False,True
427,1,0.5,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,0.34656948982156316,1,0,2003,0.050748620223090936,B96 B98,False,True
428,1,0.5,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,0.2334757476752953,0,0,250655,0.050748620223090936,B96 B98,False,True
429,0,1.0,"Flynn, Mr. James",male,0.3744,0,0,364851,0.015126992566498259,B96 B98,True,False
430,1,1.0,"Pickard, Mr. Berk (Berk Trembisky)",male,0.39683337521990447,0,0,SOTON/O.Q. 392078,0.015712553569072387,E10,False,True
431,1,0.0,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,0.34656948982156316,0,0,110564,0.051822148727810165,C52,False,True
432,1,1.0,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,0.3744,1,0,376564,0.031425107138144774,B96 B98,False,True
433,1,0.5,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,0.5224930887157577,1,0,SC/AH 3085,0.050748620223090936,B96 B98,False,True
434,0,1.0,"Kallio, Mr. Nikolai Erland",male,0.20834380497612465,0,0,STON/O 2. 3101274,0.013907073811135496,B96 B98,False,True
